line_slug,Line_Name,citybound_from_station,citybound_to_station,segment_km,citybound_avg_run_minutes,outbound_avg_run_minutes,citybound_avg_scheduled_kmh,outbound_avg_scheduled_kmh,paired_avg_run_minutes,paired_avg_scheduled_kmh,minute_gap,kmh_gap,citybound_observed_segments,outbound_observed_segments,confidence_band
richmond_and_city_loop,Richmond and City Loop,Richmond,Flinders Street,2.565,11.88,4.06,16.5,38.0,7.97,19.3,7.82,21.5,86,16,low
richmond_and_city_loop,Richmond and City Loop,Southern Cross,Flinders Street,1.232,4.94,5.0,15.0,14.8,4.97,14.9,0.06,0.2,48681,46491,high
richmond_and_city_loop,Richmond and City Loop,Flagstaff,Southern Cross,1.17,2.32,1.67,31.8,42.1,1.99,35.2,0.65,10.3,2011,1908,medium
richmond_and_city_loop,Richmond and City Loop,Parliament,Melbourne Central,1.127,1.67,1.67,40.6,40.5,1.67,40.5,0.0,0.0,2011,1908,high
richmond_and_city_loop,Richmond and City Loop,Richmond,Parliament,0.816,2.67,3.0,18.4,16.3,2.83,17.3,0.33,2.0,2011,1,high
richmond_and_city_loop,Richmond and City Loop,Melbourne Central,Flagstaff,0.684,1.67,1.67,24.6,24.6,1.67,24.6,0.0,0.0,2011,1908,high
